zinc,,Smiles,Dock,SA,HBA,HBD,ROTB,LOGP,QED,MW
ZINC000001532221,,CC(C)C[C@H](N)C(=O)N[C@H](CC(C)C)C(=O)O,-5.9,2.683092076,4,3,7,0.9753,0.622020014,244.3
ZINC000001532705,,Cc1ncc(COP(=O)(O)O)c(CO)c1O,-5.9,2.873447376,7,4,4,0.19722,0.562167357,249.2
ZINC000001577074,,CC(C)c1ccc(O)cc1,-5.9,1.470120649,1,1,1,2.5156,0.62854719,136.2
ZINC000001582940,,CCCC/N=C(/NCC)NC(=N)N,-5.9,2.991121069,3,4,4,0.23507,0.28725005,185.3
ZINC000001599726,,C=C1CC[C@@]2(C(C)C)C[C@@H]12,-5.9,4.34340136,0,0,1,2.9987,0.486013108,136.2
ZINC000001641275,,CC[C@@H](C)[C@@H](CC)C(=O)NC(N)=O,-5.9,3.140241208,2,2,4,1.2536,0.693222287,186.3
ZINC000001641276,,CC[C@H](C)[C@@H](CC)C(=O)NC(N)=O,-5.9,3.140241208,2,2,4,1.2536,0.693222287,186.3
ZINC000001677778,,COc1ccc(COC(C)=O)cc1,-5.9,1.395570519,3,0,3,1.7583,0.664694154,180.2
ZINC000001677812,,C=C[C@@](C)(CCC=C(C)C)OC(=O)CCC,-5.9,3.304908689,2,0,7,4.0208,0.48200376,224.3
ZINC000001677813,,C=C[C@@](C)(CCC=C(C)C)OC(=O)C(C)C,-5.9,3.451200139,2,0,6,3.8767,0.505350373,224.3
ZINC000001700946,,CCCOc1ccc([N+](=O)[O-])cc1N,-5.9,1.911629169,4,1,4,1.9658,0.453268276,196.2
ZINC000001849750,,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@@H]12,-5.9,4.400783186,4,0,4,3.0602,0.568176362,250.6
ZINC000002002692,,CC(C)CC(=O)C[C@](C)(O)CCC(=O)c1ccoc1,-5.9,3.356341155,4,1,8,2.9988,0.734366445,266.3
ZINC000002019927,,CCCC[C@@H](CC)CNC(=O)C[C@H](C)O,-5.9,2.966227933,2,2,8,2.0899,0.651104916,215.3
ZINC000002024936,,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,-5.9,1.745699861,4,1,9,1.532,0.745143719,280.4
ZINC000002038643,,C[C@H](N)Cc1ccc(O)c(O)c1,-5.9,2.458391748,3,3,2,0.9875,0.575236697,167.2
ZINC000002040108,,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,-5.9,2.885734011,5,3,6,0.0144,0.586346232,271.3
ZINC000002040427,,CC(C)=CCC[C@@H](C)CC(=O)O,-5.9,2.788341407,2,1,5,2.8436,0.644036667,170.3
ZINC000002040449,,CC(C)[C@@H](Br)C(=O)NC(N)=O,-5.9,2.923770074,2,2,2,0.6008,0.672535402,223.1
ZINC000002041240,,CC(C)(O)[C@@](C)(O)c1ccc(Cl)cc1,-5.9,2.689764426,2,2,2,2.3184,0.793488815,214.7
ZINC000002041279,,CC(C)[C@](C#N)(C[C@@H](C)N(C)C)c1ccccc1,-5.9,3.213961202,2,0,5,3.44418,0.793000013,244.4
ZINC000002041344,,CC[N+](C)(CC)CCOC(=O)[C@@](O)(c1cccs1)C1CCCC1,-5.9,3.471394046,3,1,8,3.1555,0.583997094,340.5
ZINC000002047360,,CC(C)(C)OC(=O)N[C@H](C=O)C1CCCCC1,-5.9,2.972065639,3,1,3,2.6589,0.772756091,241.3
ZINC000002382036,,N[C@H](C(=O)O)c1ccc(F)c(Cl)c1,-5.9,2.46419893,3,2,2,1.5635,0.7669487,203.6
ZINC000002384607,,Cc1occc(=O)c1OC(=O)C(C)C,-5.9,2.554184952,4,0,2,1.50962,0.672551449,196.2
ZINC000002390945,,CSCC[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)O,-5.9,2.824763844,5,3,8,0.6823,0.598070117,262.4
ZINC000002516012,,Cc1nccnc1SCc1ccco1,-5.9,2.439652068,4,0,3,2.67032,0.723625502,206.3
ZINC000002567160,,N[C@H](C(=O)O)c1cccc(Br)c1,-5.9,2.414352325,3,2,2,1.5335,0.80922127,230.1
ZINC000002847375,,CCN(CC)[C@H](C)C(=O)c1ccccc1,-5.9,2.329488347,2,0,5,2.5996,0.688599384,205.3
ZINC000003050410,,N[C@@H](C(=O)O)c1cccc(Br)c1,-5.9,2.414352325,3,2,2,1.5335,0.80922127,230.1
ZINC000003612733,,CCCCCCCCOC(=O)c1cc(OC)ccc1O,-5.9,1.810591345,4,1,9,3.9181,0.549998654,280.4
ZINC000003623372,,CCOCCOc1ccccc1C(N)=O,-5.9,1.710591361,3,1,6,1.2008,0.715957156,209.2
ZINC000003870400,,CN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-5.9,3.960221942,5,2,2,0.2219,0.812579197,310.4
ZINC000003870431,,COc1ccc2c(c1)N(C(=O)OC(C)C)[C@@H](CSC)C(=S)N2,-5.9,3.353148736,6,1,4,3.5311,0.846384494,340.5
ZINC000003870894,,C[C@@H](N)[C@H](CCCCCC(=O)O)CC(=O)O,-5.9,3.045389993,5,3,9,1.4596,0.521413161,231.3
ZINC000003871099,,N=C(N)c1ccc2nc[nH]c2c1,-5.9,2.324286358,2,3,1,0.84697,0.426766307,160.2
ZINC000004203228,,N[C@H](C(=O)O)c1cccc(Cl)c1,-5.9,2.304915786,3,2,2,1.4244,0.732763606,185.6
ZINC000004203229,,N[C@@H](C(=O)O)c1cccc(Cl)c1,-5.9,2.304915786,3,2,2,1.4244,0.732763606,185.6
ZINC000004528592,,CC1=CC[C@@H]([C@H](C)CO)CC1,-5.9,3.555051304,1,1,2,2.3612,0.605285927,154.3
ZINC000004556679,,CC(C)C[C@@H](NC(=O)[C@@H](N)CCCCN)C(=O)O,-5.9,2.763428162,5,4,9,0.0582,0.43651232,259.3
ZINC000004556813,,CSCC[C@@H](NC(=O)[C@@H](N)CC(C)C)C(=O)O,-5.9,2.827970487,5,3,8,0.6823,0.598070117,262.4
ZINC000004654887,,NCCc1ccc(OS(=O)(=O)O)c(O)c1,-5.9,2.307575042,6,3,4,0.075,0.634892216,233.2
ZINC000005113157,,O=C(O)CCCCCCC[C@H](O)C(=O)O,-5.9,2.43052542,5,3,9,1.2472,0.506076427,218.2
ZINC000005113158,,O=C(O)CCCCCCC[C@@H](O)C(=O)O,-5.9,2.43052542,5,3,9,1.2472,0.506076427,218.2
ZINC000005162075,,Nc1ccc2nc(S(N)(=O)=O)sc2c1,-5.9,2.400886659,4,2,1,0.5259,0.696385165,229.3
ZINC000005274102,,CC(C)[C@@H](N)C(=O)N1CCC[C@@H]1C(=O)O,-5.9,2.778606335,4,2,3,0.0453,0.694718605,214.3
ZINC000005359641,,CC(C)(O)[C@H]1CC[C@@](C)(O)[C@@H](O)C1,-5.9,3.906410927,3,3,1,0.6693,0.566536224,188.3
ZINC000005439913,,C=C1CCC(C(C)(C)O)CC1,-5.9,2.936895827,1,1,1,2.5037,0.575259816,154.3
ZINC000005442571,,CC(C)[C@H]1CC=C(C=O)CC1,-5.9,3.620832638,1,0,2,2.5678,0.555672674,152.2
ZINC000005512600,,CCCCCC[C@H]1C[C@H](OC(C)=O)CO1,-5.9,3.131163647,3,0,6,2.6774,0.503473918,214.3
ZINC000005765127,,COc1cc(C[C@H](C)N)c(OC)cc1C,-5.9,2.39983542,3,1,4,1.90192,0.823366657,209.3
ZINC000005999104,,COc1cc(C[C@@H](O)C(=O)O)ccc1O,-5.9,2.431730036,5,3,4,0.3888,0.671592528,212.2
ZINC000006020524,,CC(=O)CCC[C@H](C)CCC=C(C)C,-5.9,2.84972586,1,0,7,4.1282,0.559507706,196.3
ZINC000006031949,,CC(C)(O)[C@@H]1CC=C(C(=O)O)CC1,-5.9,3.315521554,3,2,2,1.5684,0.684461478,184.2
ZINC000006092528,,N#[N+]c1cccc(S(=O)(=O)O)c1,-5.9,2.662355984,4,1,1,1.41788,0.529369557,185.2
ZINC000008076066,,C[C@](N)(Cc1ccccc1)C(=O)O,-5.9,2.280241722,3,2,3,1.0311,0.728043561,179.2
ZINC000008076086,,C[C@@](N)(Cc1ccccc1)C(=O)O,-5.9,2.280241722,3,2,3,1.0311,0.728043561,179.2
ZINC000008234325,,CC1=CC[C@H](C(C)C)C=C1,-5.9,3.505326284,0,0,1,3.1648,0.519119459,136.2
ZINC000008383206,,O=C(O)CCc1ccc(O)cc1,-5.9,1.520688415,3,2,3,1.4094,0.713284708,166.2
ZINC000008801890,,O=c1[nH]c2ccccc2o1,-5.9,2.020604115,2,1,0,1.1211,0.587922677,135.1
ZINC000011677077,,C[C@H](NC(=O)[C@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,-5.9,3.575356358,6,4,6,0.0819,0.54681616,331.4
ZINC000012343994,,Nc1ccc2nc(N)nc(N)c2c1,-5.9,2.180855135,5,3,0,0.3764,0.501834681,175.2
ZINC000012368795,,N[C@@H](CC1CCCCC1)C(=O)O,-5.9,2.475678199,3,2,3,1.3687,0.673697529,171.2
ZINC000012501587,,CC(C)=CCCN(C)[C@H]1CC=C(C)CC1,-5.9,3.387648572,1,0,4,3.7733,0.634221525,207.4
ZINC000013309777,,CC(C)CC(=O)CCN[C@@H](C)C(=O)O,-5.9,2.777495195,4,2,7,1.0544,0.645910157,201.3
ZINC000013334178,,CC1=CC[C@@H]([C@](C)(O)CO)CC1=O,-5.9,3.873098139,3,2,2,0.6551,0.662322585,184.2
ZINC000013334179,,CC1=CC[C@H]([C@@](C)(O)CO)CC1=O,-5.9,3.873098139,3,2,2,0.6551,0.662322585,184.2
ZINC000013397369,,NCCCCNC(=O)/C=C\c1ccc(O)cc1,-5.9,1.98229639,3,3,6,1.2605,0.512120065,234.3
ZINC000013429402,,CC1=CC[C@@](O)(C2CC2)CC1,-5.9,3.5796311,1,1,1,2.2577,0.571301089,152.2
ZINC000013437588,,CCCCCc1nc(CCC)cs1,-5.9,2.087374054,1,0,6,3.8283,0.631580795,197.3
ZINC000013444163,,COc1cc(C)cc(OC)c1C[C@@H](C)N,-5.9,2.516215805,3,1,4,1.90192,0.823366657,209.3
ZINC000013444166,,COc1cc(C)cc(OC)c1C[C@H](C)N,-5.9,2.516215805,3,1,4,1.90192,0.823366657,209.3
ZINC000013484716,,CCCCCC#C[C@H](O)[C@@H](O)C(=O)O,-5.9,3.59605513,4,3,5,0.3765,0.44253336,200.2
ZINC000013510253,,C[C@@H](C(=O)O)C(=O)/C=C(/Cl)C(=O)O,-5.9,3.649994744,5,2,4,0.4835,0.515786488,206.6
ZINC000013532084,,CC(C)C[C@H](O)[C@H](O)[C@@H](N)CC1CCCCC1,-5.9,3.323913861,3,3,6,2.052,0.668670561,243.4
ZINC000013579814,,CCC(C)(C)N/C(=N/c1cccnc1)NC#N,-5.9,3.075169691,4,2,3,1.91798,0.360576802,231.3
ZINC000013589044,,CCN(C)CCC#Cc1cccnc1,-5.9,2.509075586,2,0,3,1.7749,0.672063157,188.3
ZINC000013641727,,CCSc1cc(OC)c(C[C@@H](C)N)cc1OC,-5.9,2.784089051,4,1,6,2.7055,0.793820507,255.4
ZINC000013675961,,CC[C@H](N)C(=O)N1CCC[C@H]1C(=O)NCC(C)C,-5.9,2.834634279,3,2,5,0.4869,0.750332209,255.4
ZINC000013676543,,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N,-5.9,2.67897933,4,2,5,1.56558,0.740952361,269.3
ZINC000014455509,,COc1ccc(C[C@@H](O)C(=O)O)cc1,-5.9,2.126563009,4,2,4,0.6832,0.742833743,196.2
ZINC000014588413,,C=C1CC[C@@H](C(=C)C)C[C@H]1O,-5.9,3.82793958,1,1,1,2.2797,0.571409445,152.2
ZINC000014588922,,CC1=CCC[C@@H](C(C)(C)O)C1,-5.9,3.452673168,1,1,1,2.5037,0.575259816,154.3
ZINC000014588923,,CC1=CCC[C@H](C(C)(C)O)C1,-5.9,3.452673168,1,1,1,2.5037,0.575259816,154.3
ZINC000014588925,,CC1=C[C@H](C(C)(C)O)CCC1,-5.9,3.575049296,1,1,1,2.5037,0.575259816,154.3
ZINC000014588938,,CC1=CC[C@@H](C(C)C)[C@H](O)C1,-5.9,3.695131092,1,1,1,2.3596,0.57475944,154.3
ZINC000014588974,,CC(C)C1=CC[C@](C)(O)CC1,-5.9,3.825067863,1,1,1,2.5037,0.575259816,154.3
ZINC000014614316,,CC/C=C\CC/C=C\C(OCC)OCC,-5.9,3.104216635,2,0,9,3.6881,0.329536355,212.3
ZINC000014680002,,C/C=C\c1ccc(OC)c(OC)c1,-5.9,1.744678212,2,0,3,2.7369,0.708131579,178.2
ZINC000014822572,,C=CC(C)(C)[C@H](C=C(C)C)OC(C)=O,-5.9,3.771424975,2,0,4,3.0965,0.509890493,196.3
ZINC000014822574,,C=CC(C)(C)[C@H](C=C(C)C)OC(=O)CC,-5.9,3.768542667,2,0,5,3.4866,0.512648843,210.3
ZINC000015113207,,COc1ccc(C[C@@H](C)O)c(O)c1,-5.9,2.433427656,3,2,3,1.3241,0.740899418,182.2
ZINC000015113293,,COc1cc(O)ccc1/C=C/C=O,-5.9,2.351624365,3,1,3,1.6129,0.564650272,178.2
ZINC000015257536,,COc1cc2c(cc1OC)[C@H]1O[C@@H](OC)c3c(ccc4c3OCO4)[C@@H]1NCC2,-5.9,3.923676934,7,1,3,3.0358,0.871024229,385.4
ZINC000016954379,,NC1=NC[C@@H](c2ccc(Cl)cc2)O1,-5.9,2.927162364,2,1,1,1.726,0.743782118,196.6
ZINC000016970473,,Nc1nnnn1-c1ccccc1,-5.9,2.136438265,4,1,1,0.2445,0.650192044,161.2
ZINC000017002865,,COc1ccc(CSC(=N)N)cc1,-5.9,1.959947442,3,2,3,1.82187,0.572384009,196.3
ZINC000026154644,,COc1cc(C[C@@H](C)N)c(O)cc1Br,-5.9,2.72739322,3,2,3,2.053,0.874051108,260.1
ZINC000028645001,,CCOC(=O)CCc1ccc(O)cc1O,-5.9,1.950730867,4,2,4,1.5935,0.740480144,210.2
ZINC000032152212,,CC1=CC[C@@H]([C@H](C)C=O)CC1,-5.9,3.824912843,1,0,2,2.5678,0.43877432,152.2
ZINC000032174383,,CCCc1nc(C)c(C)nc1C,-5.9,2.301213677,2,0,2,2.35436,0.67020789,164.3
ZINC000032176538,,CCc1oc(C(C)C)nc1C,-5.9,2.714306968,2,0,2,2.66882,0.652467991,153.2
ZINC000032176972,,CCc1nc(C(C)C)oc1C,-5.9,2.523220495,2,0,2,2.66882,0.652467991,153.2
ZINC000032196472,,C[C@@H](C[C@H](C)CCC(=O)O)C(=O)O,-5.9,2.86153911,4,2,6,1.5981,0.663457191,188.2
ZINC000033970497,,CC#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,-5.9,4.40568839,4,1,1,5.0692,0.632312152,430.5
ZINC000034161471,,CC[C@@H](C)[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)O,-5.9,2.92518614,4,3,7,0.9753,0.622020014,244.3
ZINC000034161472,,CC[C@H](C)[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)O,-5.9,2.92518614,4,3,7,0.9753,0.622020014,244.3
ZINC000034173951,,CC[C@H](C)[C@H](NC(=O)[C@H](N)[C@@H](C)CC)C(=O)O,-5.9,3.133198216,4,3,7,0.9753,0.622020014,244.3
ZINC000034266412,,CC[C@H](C)[C@@H](N)C(=O)N[C@@H](CCCCN)C(=O)O,-5.9,3.007807493,5,4,9,0.0582,0.43651232,259.3
ZINC000034803731,,CCCCCCCCSCC(=O)C(F)(F)F,-5.9,2.362444719,2,0,9,4.2115,0.574706766,256.3
ZINC000034804574,,CCCCCCC[C@](O)(C(N)=O)c1ccccc1,-5.9,2.552982497,2,2,8,2.72,0.695724966,249.4
ZINC000034809528,,CCCC(CCC)[C@@H](NC(C)=O)[C@@H]1C[C@@H](C(=O)O)C[C@H]1N=C(N)N,-5.9,4.220044397,5,4,9,1.4603,0.37265391,340.5
ZINC000040378974,,Cc1cc(N)nc(C[C@H](C)F)c1,-5.9,3.186889825,2,1,2,1.87272,0.731764117,168.2
ZINC000040828799,,CCCn1cnc2ncnc(N)c21,-5.9,2.55611501,4,1,2,0.8185,0.736796095,177.2
ZINC000040835009,,CC(C)n1cnc2ncnc(N)c21,-5.9,2.737185904,4,1,1,0.9894,0.704749428,177.2
ZINC000040836621,,CC[C@H](C)n1c(Br)nc2c(N)ncnc21,-5.9,3.234189285,4,1,2,2.142,0.84861566,270.1
ZINC000043061526,,O=[N+]([O-])O[C@H]1CCCCCC[C@@H]1O,-5.9,3.219057641,4,1,2,1.2784,0.524218255,189.2
ZINC000049181235,,C[C@]1(CO)CCC[C@@]2(C)[C@@H]1CC=C(CO)[C@@H]2CO,-5.9,4.28819336,3,3,3,1.7223,0.672109972,254.4
ZINC000049902433,,CNC[C@@H](O)c1cccc(NS(C)(=O)=O)c1,-5.9,2.534893407,4,3,5,0.3109,0.696362921,244.3
ZINC000056897633,,CN[C@H](C)[C@H](O)c1ccc(NS(C)(=O)=O)cc1,-5.9,2.840662165,4,3,5,0.6994,0.726200106,258.3
ZINC000059587245,,C[C@H]1C=C[C@H]2[C@@H](C1)C2(C)C,-5.9,4.221311406,0,0,0,2.8546,0.449110325,136.2
ZINC000059926595,,COc1cccc(CNC(C)=N)c1,-5.9,2.102201288,2,2,3,1.78197,0.547109902,178.2
ZINC000072266792,,Cc1ncc(CO)c([C@H]2N[C@@H](C(=O)O)CCS2)c1O,-5.9,3.822032219,7,4,3,0.76622,0.649695285,284.3
ZINC000085831743,,C=C[C@H](O)C#CC#CC/C=C/CCCCCCC,-5.9,3.770457863,1,1,8,3.8469,0.390506217,244.4
ZINC000085831972,,C=C[C@H](O)/C=C/C#CC/C=C/CCCCCCC,-5.9,3.879044289,1,1,9,4.3997,0.363042775,246.4
ZINC000085972323,,CC[C@H](C)CCCCCC(C)(C)C,-5.9,2.546579473,0,0,6,5.0291,0.50788194,184.4
ZINC000086022689,,CCCCC[C@H](CC)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,-5.9,3.768446415,6,4,8,0.1618,0.475726339,292.4
ZINC000095060664,,CNC[C@H](O)c1cccc(NS(C)(=O)=O)c1,-5.9,2.534893407,4,3,5,0.3109,0.696362921,244.3
ZINC000095620776,,C=CCC/C(C)=C/CC[C@](C)(O)C=C,-5.9,3.526870143,1,1,7,3.6161,0.613690511,194.3
ZINC000095626116,,COc1ccc([C@H](O)OS(=O)(=O)O)c(O)c1,-5.9,3.060079019,7,3,4,0.2111,0.516706194,250.2
ZINC000100114486,,CC(=O)/C=C/[C@]12O[C@]1(C)CCCC2(C)C,-5.9,3.979250625,2,0,2,2.8694,0.515605279,208.3
ZINC000100828282,,CC[C@H]1CC2=C(NCCC2)C1=O,-5.9,3.828130153,2,1,1,1.6229,0.639408626,165.2
ZINC000100828304,,CC[C@H]1CC=C(N2CCCC2)C1=O,-5.9,3.336862571,2,0,2,1.9651,0.64558799,179.3
ZINC000000000061,,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,-5.8,2.381492563,3,2,4,1.857,0.802631633,213.7
ZINC000000000092,,COc1cc(C[C@@H](C)N)c(OC)cc1Br,-5.8,2.511286574,3,1,4,2.356,0.916221763,274.2
ZINC000000000135,,OC[C@@H](O)COc1ccc(Cl)cc1,-5.8,2.102142821,3,2,4,1.072,0.768217152,202.6
ZINC000000000603,,CC(C)(O)[C@](C)(O)c1ccc(Cl)cc1,-5.8,2.689764426,2,2,2,2.3184,0.793488815,214.7
ZINC000000001099,,NS(=O)(=O)c1ccc(C(=O)O)cc1,-5.8,1.531069162,4,2,2,0.0322,0.704945702,201.2
ZINC000000001905,,C1CCc2nnnn2CC1,-5.8,2.872664751,3,0,0,0.3995,0.520860112,138.2
ZINC000000034159,,C[C@H](N)[C@@H](O)c1ccc(O)c(O)c1,-5.8,3.001894066,4,4,2,0.4784,0.502106162,183.2
ZINC000000057209,,COc1ccc(OC)c([C@@H](O)[C@@H](C)NC(C)(C)C)c1,-5.8,2.967397758,4,2,5,2.5138,0.860427597,267.4
ZINC000000081904,,NC(=O)c1sc(-c2ccsc2)cc1N,-5.8,2.684556325,2,2,2,2.1577,0.820288446,224.3
ZINC000000119286,,NC[C@H](O)c1cccc(O)c1,-5.8,2.493349561,3,3,2,0.3843,0.575227745,153.2
ZINC000000120261,,C[C@@H](N)Cc1ccc(Cl)cc1,-5.8,1.979643407,1,1,2,2.2297,0.722226564,169.7
ZINC000000122765,,CC(C)(N)Cc1ccc(Cl)cc1,-5.8,1.864017042,1,1,2,2.6198,0.74978983,183.7
ZINC000000153280,,COc1cccc(CC(=O)O)c1,-5.8,1.430738764,3,1,3,1.3223,0.73619787,166.2
ZINC000000156551,,COc1ccc(CC(N)=O)cc1,-5.8,1.444425477,2,1,3,0.723,0.717153966,165.2
ZINC000000157039,,COc1ccc(O)c(C(=O)O)c1,-5.8,1.576869446,4,2,2,1.099,0.693398852,168.1
ZINC000000158743,,OCc1c[nH]c2ccccc12,-5.8,1.816218125,1,2,1,1.6602,0.631876228,147.2
ZINC000000162515,,COc1cc(C(C)=O)ccc1O,-5.8,1.579093484,3,1,2,1.6034,0.678616653,166.2
ZINC000000170331,,N[C@H](CC(=O)O)c1ccc(O)cc1,-5.8,2.351596887,4,3,3,0.8667,0.645523791,181.2
ZINC000000345190,,Sc1nnc(-c2ccncc2)o1,-5.8,2.5986031,4,1,1,1.4203,0.672487868,179.2
ZINC000000391155,,C=C[C@@]1(C)CC[C@@H](C(C)(C)O)O1,-5.8,4.037372976,2,1,2,1.881,0.641097357,170.3
ZINC000000391156,,C=C[C@]1(C)CC[C@H](C(C)(C)O)O1,-5.8,4.037372976,2,1,2,1.881,0.641097357,170.3
ZINC000000391197,,CNc1ncnc2[nH]cnc12,-5.8,2.810341682,4,2,1,0.3946,0.615296273,149.2
ZINC000000395645,,O=C(O)[C@H](O)c1ccc(O)cc1,-5.8,2.333711459,4,3,2,0.5102,0.600823196,168.1
ZINC000000402865,,COc1cc(C[C@H](C)N)c(OC)cc1Br,-5.8,2.511286574,3,1,4,2.356,0.916221763,274.2
ZINC000000407096,,CC1=CC[C@@H](C(C)(C)O)C[C@H]1O,-5.8,3.885681661,2,2,1,1.4745,0.585035379,170.3
ZINC000000895830,,NCCC(=O)c1cccc(O)c1N,-5.8,2.335363266,4,3,3,0.5059,0.35884977,180.2
ZINC000000895834,,NCCC(=O)c1cc(O)ccc1N,-5.8,2.280659091,4,3,3,0.5059,0.35884977,180.2
ZINC000000901534,,C[C@H]1CC[C@@H](C(C)(C)O)[C@H](O)C1,-5.8,3.599682691,2,2,1,1.5544,0.629794783,172.3
ZINC000000967597,,Cc1ccc(C(C)C)c(O)c1,-5.8,1.828702193,1,1,1,2.82402,0.652274036,150.2
ZINC000000967799,,CC1=CC[C@H](C(C)(C)O)CC1,-5.8,3.214204203,1,1,1,2.5037,0.575259816,154.3
ZINC000000967809,,C=C(C)[C@@H]1CC=C(C)[C@H](O)C1,-5.8,3.771600058,1,1,1,2.2797,0.571409445,152.2
ZINC000001063073,,CC1=CC[C@@H](CC=O)C1(C)C,-5.8,3.650883248,1,0,2,2.5678,0.43877432,152.2
ZINC000001085207,,Cc1cccc(O)c1C,-5.8,1.662187623,1,1,0,2.00904,0.557704396,122.2
ZINC000001420707,,Nc1ccc(S(N)(=O)=O)cc1Cl,-5.8,1.964324192,3,2,1,0.5696,0.659025497,206.7
ZINC000001530950,,CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C,-5.8,3.099203603,4,2,7,2.0227,0.732309565,260.3
ZINC000001545115,,CCCC(=O)OCOC(=O)C(C)(C)C,-5.8,2.213899816,4,0,4,1.8765,0.515597497,202.2
ZINC000001601796,,CSCC[C@H](NC(=O)[C@H](N)C(C)C)C(=O)O,-5.8,2.841099481,5,3,7,0.2922,0.602088937,248.3
ZINC000001605724,,CC(C)C[C@@H](NC(=O)[C@@H](N)C(C)C)C(=O)O,-5.8,2.68634752,4,3,6,0.5852,0.622192768,230.3
ZINC000001650371,,CC(=O)NCCCCNCCCNC(C)=O,-5.8,1.998775049,3,3,9,0.0185,0.488102675,229.3
ZINC000001665919,,CCCCCC[C@@H](O)CCOC(C)=O,-5.8,2.487863819,3,1,8,2.2709,0.484902142,202.3
ZINC000001677809,,C=C[C@@](C)(CCC=C(C)C)OC(=O)CC,-5.8,3.418978202,2,0,6,3.6307,0.494038978,210.3
ZINC000001678159,,O=C(O)c1ccccc1OP(=O)(O)O,-5.8,2.087270191,6,3,3,0.8563,0.649538484,218.1
ZINC000001684877,,CCCCC(=O)OC1CCCCC1,-5.8,1.872975717,2,0,4,3.0525,0.627584147,184.3
ZINC000001692966,,COc1cc(C[C@@H](C)N)ccc1O,-5.8,2.279676008,3,2,3,1.2905,0.738391466,181.2
ZINC000001693323,,CCCCOC(=O)C[C@@H](O)C(=O)OCCCC,-5.8,2.633370656,5,1,9,1.424,0.491822205,246.3
ZINC000001699439,,Cc1ccccc1C(C)C,-5.8,1.395879623,0,0,1,3.11842,0.553258492,134.2
ZINC000001761318,,C[C@H](C(=O)c1ccccc1)N(C)C,-5.8,2.217759964,2,0,3,1.8194,0.656288214,177.2
ZINC000001842974,,C[C@@](O)(CC(=O)O)C1CCCCC1,-5.8,2.877572711,3,2,3,1.7924,0.706122863,186.3
ZINC000001849639,,C=CC(=O)N[C@@](C)(CC)S(=O)(=O)O,-5.8,3.802263494,4,2,4,0.3026,0.512800696,207.3
ZINC000001850094,,C=C[C@](C)(CCC=C(C)C)OC(=O)CCC,-5.8,3.304908689,2,0,7,4.0208,0.48200376,224.3
ZINC000001850888,,CC1=CC[C@@H](CCO)C1(C)C,-5.8,3.446795715,1,1,2,2.3612,0.605285927,154.3
ZINC000002014729,,CCC[C@@](C)(COC(N)=O)COC(=O)NC1CC1,-5.8,3.073974266,4,2,7,1.7767,0.727805267,258.3
ZINC000002016036,,Cc1oncc1C(=O)N1CCCCC1,-5.8,2.15538597,3,0,1,1.60912,0.681907995,194.2
ZINC000002019396,,CC(C)(O)[C@@](C)(O)c1cccc(Cl)c1,-5.8,2.834399041,2,2,2,2.3184,0.793488815,214.7
ZINC000002034903,,C=CC[C@H](C(=O)NC(N)=O)C(C)C,-5.8,3.11445331,2,2,4,1.0296,0.640335226,184.2
ZINC000002037152,,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,-5.8,3.026681442,5,0,4,3.8215,0.624925753,306.5
ZINC000002037153,,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.8,2.927506772,5,0,6,4.6017,0.561800253,334.5
ZINC000002040440,,CC1CCC(C(C)(C)O)CC1,-5.8,2.312744633,1,1,1,2.5836,0.618376726,156.3
ZINC000002384606,,CCC(=O)Oc1c(C)occc1=O,-5.8,2.536001948,4,0,2,1.26362,0.645938489,182.2
ZINC000002390011,,C[C@@H](N)Cc1ccc(I)cc1,-5.8,2.349963407,1,1,2,2.1809,0.811162788,261.1
ZINC000002513913,,CCCSc1cc(OC)c(CCN)cc1OC,-5.8,2.312538268,4,1,7,2.7071,0.76086901,255.4
ZINC000002530693,,COc1cc(C[C@H](C)N)c(OC)cc1I,-5.8,2.69935542,3,1,4,2.1981,0.864933501,321.2
ZINC000002576766,,NS(=O)(=O)c1cc(F)cc(F)c1,-5.8,1.960148013,2,1,1,0.6122,0.70994853,193.2
ZINC000002578904,,CC(C)CCCCCCCC(=O)O,-5.8,1.680578651,2,1,8,3.4577,0.589329511,186.3
ZINC000003631131,,C[C@H](N)Cc1ccc(Br)cc1,-5.8,2.103441869,1,1,2,2.3388,0.802786801,214.1
